"ide_entrada","ide_portaria","des_portaria","tim_entrada","data_entrada","hora_minuto_entrada","ide_destino","desdestinoGenerico"
2061712,5,Chapelaria,2025-10-28 09:55:15.940,28/10/2025,"09:55",,Dep. Gilson Marques- Anexo: 4 Gabinete: 431
2061713,5,Chapelaria,2025-10-28 09:55:27.380,28/10/2025,"09:55",,Dep. Gilson Marques- Anexo: 4 Gabinete: 431
2061714,2,Anexo II - A,2025-10-28 09:55:31.817,28/10/2025,"09:55",,Dep. Gilson Daniel- Anexo: 4 Gabinete: 433
2061715,3,Anexo III,2025-10-28 09:55:34.133,28/10/2025,"09:55",,Dep. Antonio Brito- Anexo: 3 Gabinete: 985
2061704,5,Chapelaria,2025-10-28 09:54:37.563,28/10/2025,"09:54",,Dep. Gilson Marques- Anexo: 4 Gabinete: 431
2061705,3,Anexo III,2025-10-28 09:54:39.113,28/10/2025,"09:54",,Dep. Jorge Solla- Anexo: 3 Gabinete: 134
2061706,4,Anexo IV - A,2025-10-28 09:54:40.350,28/10/2025,"09:54",,Dep. Cobalchini- Anexo: 4 Gabinete: 358
2061707,3,Anexo III,2025-10-28 09:54:40.367,28/10/2025,"09:54",,Dep. Coronel Chrisóstomo- Anexo: 3 Gabinete: 672
2061708,4,Anexo IV - A,2025-10-28 09:54:42.617,28/10/2025,"09:54",,Dep. Cobalchini- Anexo: 4 Gabinete: 358
2061709,1,Anexo I,2025-10-28 09:54:46.560,28/10/2025,"09:54",,Sindilegis
2061698,2,Anexo II - A,2025-10-28 09:54:14.123,28/10/2025,"09:54",,COMISSOES
2061699,3,Anexo III,2025-10-28 09:54:15.733,28/10/2025,"09:54",,Dep. Daniel Agrobom- Anexo: 3 Gabinete: 572
2061700,3,Anexo III,2025-10-28 09:54:15.910,28/10/2025,"09:54",,LID PCDOB
2061701,4,Anexo IV - A,2025-10-28 09:54:27.763,28/10/2025,"09:54",,Dep. Reginaldo Lopes- Anexo: 4 Gabinete: 426
2061702,4,Anexo IV - A,2025-10-28 09:54:27.937,28/10/2025,"09:54",,Dep. Danilo Forte- Anexo: 4 Gabinete: 219
2061703,5,Chapelaria,2025-10-28 09:54:34.503,28/10/2025,"09:54",,Dep. Gilson Marques- Anexo: 4 Gabinete: 431
2061692,4,Anexo IV - A,2025-10-28 09:53:01.853,28/10/2025,"09:53",,Dep. Bibo Nunes- Anexo: 4 Gabinete: 518
2061693,3,Anexo III,2025-10-28 09:53:17.597,28/10/2025,"09:53",,LID PCDOB
2061694,3,Anexo III,2025-10-28 09:53:21.030,28/10/2025,"09:53",7,Plenário 7
2061695,3,Anexo III,2025-10-28 09:53:26.463,28/10/2025,"09:53",7,Plenário 7
2061696,4,Anexo IV - A,2025-10-28 09:53:30.917,28/10/2025,"09:53",,Dep. Airton Faleiro- Anexo: 4 Gabinete: 327
2061697,3,Anexo III,2025-10-28 09:53:34.037,28/10/2025,"09:53",,Dep. Orlando Silva- Anexo: 4 Gabinete: 217
2061686,3,Anexo III,2025-10-28 09:52:45.007,28/10/2025,"09:52",,LID PCDOB
2061687,4,Anexo IV - A,2025-10-28 09:52:49.550,28/10/2025,"09:52",,Dep. Lenir de Assis- Anexo: 4 Gabinete: 232
2061688,3,Anexo III,2025-10-28 09:52:50.080,28/10/2025,"09:52",7,Plenário 7
2061689,3,Anexo III,2025-10-28 09:52:54.520,28/10/2025,"09:52",7,Plenário 7
2061690,4,Anexo IV - A,2025-10-28 09:53:00.100,28/10/2025,"09:53",,Dep. Reginaldo Lopes- Anexo: 4 Gabinete: 426
2061691,4,Anexo IV - A,2025-10-28 09:53:01.803,28/10/2025,"09:53",,Dep. Reginaldo Lopes- Anexo: 4 Gabinete: 426
2061680,4,Anexo IV - A,2025-10-28 09:52:13.777,28/10/2025,"09:52",,Dep. Julio Cesar Ribeiro- Anexo: 4 Gabinete: 328
2061681,3,Anexo III,2025-10-28 09:52:14.570,28/10/2025,"09:52",,cdu
2061682,4,Anexo IV - A,2025-10-28 09:52:21.280,28/10/2025,"09:52",,Dep. Alexandre Lindenmeyer- Anexo: 4 Gabinete: 452
2061683,4,Anexo IV - A,2025-10-28 09:52:29.227,28/10/2025,"09:52",,Dep. Alexandre Lindenmeyer- Anexo: 4 Gabinete: 452
2061684,4,Anexo IV - A,2025-10-28 09:52:32.243,28/10/2025,"09:52",,Dep. Alexandre Lindenmeyer- Anexo: 4 Gabinete: 452
2061685,8,Anexo IV - G,2025-10-28 09:52:37.113,28/10/2025,"09:52",,Dep. Claudio Cajado- Anexo: 4 Gabinete: 630
2061674,2,Anexo II - A,2025-10-28 09:51:51.933,28/10/2025,"09:51",,C. CULTURA
2061675,3,Anexo III,2025-10-28 09:52:00.313,28/10/2025,"09:52",,Dep. Orlando Silva- Anexo: 4 Gabinete: 217
2061676,4,Anexo IV - A,2025-10-28 09:52:02.427,28/10/2025,"09:52",,Dep. Antonio Andrade- Anexo: 4 Gabinete: 540
2061677,3,Anexo III,2025-10-28 09:52:09.410,28/10/2025,"09:52",,LID PCDOB
2061678,2,Anexo II - A,2025-10-28 09:52:10.823,28/10/2025,"09:52",13,Plenário 13
2061679,4,Anexo IV - A,2025-10-28 09:52:11.810,28/10/2025,"09:52",,Dep. Antonio Andrade- Anexo: 4 Gabinete: 540
2061668,4,Anexo IV - A,2025-10-28 09:51:17.220,28/10/2025,"09:51",,Dep. Paulo Freire Costa- Anexo: 4 Gabinete: 416
2061669,4,Anexo IV - A,2025-10-28 09:51:27.690,28/10/2025,"09:51",,Dep. Alberto Fraga- Anexo: 4 Gabinete: 816
2061670,4,Anexo IV - A,2025-10-28 09:51:28.107,28/10/2025,"09:51",,Dep. Paulo Litro- Anexo: 4 Gabinete: 612
2061671,4,Anexo IV - A,2025-10-28 09:51:45.790,28/10/2025,"09:51",,Dep. Julio Cesar Ribeiro- Anexo: 4 Gabinete: 328
2061672,3,Anexo III,2025-10-28 09:51:46.353,28/10/2025,"09:51",7,Plenário 7
2061673,4,Anexo IV - A,2025-10-28 09:51:50.727,28/10/2025,"09:51",,Dep. Lenir de Assis- Anexo: 4 Gabinete: 232
2061662,4,Anexo IV - A,2025-10-28 09:50:49.820,28/10/2025,"09:50",,Dep. Paulo Litro- Anexo: 4 Gabinete: 612
2061663,2,Anexo II - A,2025-10-28 09:50:50.427,28/10/2025,"09:50",,CVT
2061664,4,Anexo IV - A,2025-10-28 09:50:57.273,28/10/2025,"09:50",,Dep. Paulo Litro- Anexo: 4 Gabinete: 612
2061665,4,Anexo IV - A,2025-10-28 09:50:59.500,28/10/2025,"09:50",,Dep. Paulo Litro- Anexo: 4 Gabinete: 612
2061666,4,Anexo IV - A,2025-10-28 09:51:08.027,28/10/2025,"09:51",,Dep. Paulo Freire Costa- Anexo: 4 Gabinete: 416
2061667,2,Anexo II - A,2025-10-28 09:51:15.037,28/10/2025,"09:51",11,Plenário 11
2061656,4,Anexo IV - A,2025-10-28 09:50:19.717,28/10/2025,"09:50",,Dep. Zezinho Barbary- Anexo: 4 Gabinete: 239
2061657,4,Anexo IV - A,2025-10-28 09:50:22.517,28/10/2025,"09:50",,Dep. Renata Abreu- Anexo: 4 Gabinete: 717
2061658,4,Anexo IV - A,2025-10-28 09:50:26.773,28/10/2025,"09:50",,Dep. Luiz Couto- Anexo: 4 Gabinete: 442
2061659,2,Anexo II - A,2025-10-28 09:50:34.033,28/10/2025,"09:50",,CD. ADMINISTRATIVO
2061660,2,Anexo II - A,2025-10-28 09:50:34.413,28/10/2025,"09:50",,COMISSOES
2061661,2,Anexo II - A,2025-10-28 09:50:46.690,28/10/2025,"09:50",18,Auditório Nereu Ramos
2061650,4,Anexo IV - A,2025-10-28 09:49:26.650,28/10/2025,"09:49",,Dep. Danilo Forte- Anexo: 4 Gabinete: 219
2061651,4,Anexo IV - A,2025-10-28 09:49:27.700,28/10/2025,"09:49",,"717"
2061652,2,Anexo II - A,2025-10-28 09:49:52.013,28/10/2025,"09:49",,COMISSOES
2061653,2,Anexo II - A,2025-10-28 09:50:00.537,28/10/2025,"09:50",,Dep. Da Vitoria- Anexo: 3 Gabinete: 779
2061654,2,Anexo II - A,2025-10-28 09:50:12.033,28/10/2025,"09:50",10,Plenário 10
2061655,2,Anexo II - A,2025-10-28 09:50:17.627,28/10/2025,"09:50",,liderança do PT
2061644,4,Anexo IV - A,2025-10-28 09:48:58.553,28/10/2025,"09:48",,Dep. Igor Timo- Anexo: 4 Gabinete: 726
2061645,4,Anexo IV - A,2025-10-28 09:49:06.720,28/10/2025,"09:49",,Dep. Igor Timo- Anexo: 4 Gabinete: 726
2061646,3,Anexo III,2025-10-28 09:49:13.990,28/10/2025,"09:49",,Dep. Chico Alencar- Anexo: 3 Gabinete: 970
2061647,2,Anexo II - A,2025-10-28 09:49:16.183,28/10/2025,"09:49",1,Plenário 1
2061648,2,Anexo II - A,2025-10-28 09:49:19.300,28/10/2025,"09:49",13,Plenário 13
2061649,2,Anexo II - A,2025-10-28 09:49:20.003,28/10/2025,"09:49",,Dep. Da Vitoria- Anexo: 3 Gabinete: 779
2061638,4,Anexo IV - A,2025-10-28 09:47:42.483,28/10/2025,"09:47",,Dep. Dr. Francisco- Anexo: 4 Gabinete: 909
2061639,4,Anexo IV - A,2025-10-28 09:47:42.957,28/10/2025,"09:47",,Dep. Murillo Gouvea- Anexo: 4 Gabinete: 631
2061640,4,Anexo IV - A,2025-10-28 09:47:43.037,28/10/2025,"09:47",,Dep. Dr. Francisco- Anexo: 4 Gabinete: 909
2061641,4,Anexo IV - A,2025-10-28 09:48:01.623,28/10/2025,"09:48",,Dep. Alceu Moreira- Anexo: 4 Gabinete: 238
2061642,2,Anexo II - A,2025-10-28 09:48:38.983,28/10/2025,"09:48",,Dep. Da Vitoria- Anexo: 3 Gabinete: 779
2061643,4,Anexo IV - A,2025-10-28 09:48:43.303,28/10/2025,"09:48",,Dep. Flávia Morais- Anexo: 4 Gabinete: 738
2061632,2,Anexo II - A,2025-10-28 09:47:23.467,28/10/2025,"09:47",7,Plenário 7
2061633,5,Chapelaria,2025-10-28 09:47:23.623,28/10/2025,"09:47",,Dep. Prof. Reginaldo Veras- Anexo: 3 Gabinete: 293
2061634,4,Anexo IV - A,2025-10-28 09:47:24.190,28/10/2025,"09:47",49,Auditório Freitas Nobre
2061635,2,Anexo II - A,2025-10-28 09:47:30.233,28/10/2025,"09:47",7,Plenário 7
2061636,2,Anexo II - A,2025-10-28 09:47:31.950,28/10/2025,"09:47",,liderança pcdb
2061637,4,Anexo IV - A,2025-10-28 09:47:33.693,28/10/2025,"09:47",,Dep. Dr. Francisco- Anexo: 4 Gabinete: 909
2061626,5,Chapelaria,2025-10-28 09:46:17.747,28/10/2025,"09:46",,Dep. Gilson Marques- Anexo: 4 Gabinete: 431
2061627,4,Anexo IV - A,2025-10-28 09:46:37.363,28/10/2025,"09:46",49,Auditório Freitas Nobre
2061628,3,Anexo III,2025-10-28 09:46:39.083,28/10/2025,"09:46",,Dep. Zé Neto- Anexo: 3 Gabinete: 986
2061629,2,Anexo II - A,2025-10-28 09:46:40.887,28/10/2025,"09:46",18,Auditório Nereu Ramos
2061630,8,Anexo IV - G,2025-10-28 09:46:45.250,28/10/2025,"09:46",,Dep. Daiana Santos- Anexo: 4 Gabinete: 901
2061631,2,Anexo II - A,2025-10-28 09:47:14.383,28/10/2025,"09:47",7,Plenário 7
2061620,3,Anexo III,2025-10-28 09:45:46.493,28/10/2025,"09:45",,Dep. Zé Neto- Anexo: 3 Gabinete: 986
2061621,4,Anexo IV - A,2025-10-28 09:45:53.837,28/10/2025,"09:45",,Dep. Tiririca- Anexo: 4 Gabinete: 404
2061622,3,Anexo III,2025-10-28 09:45:55.813,28/10/2025,"09:45",7,Plenário 7
2061623,5,Chapelaria,2025-10-28 09:46:10.637,28/10/2025,"09:46",,Dep. Gilson Marques- Anexo: 4 Gabinete: 431
2061624,3,Anexo III,2025-10-28 09:46:11.053,28/10/2025,"09:46",,LID PT 
2061625,3,Anexo III,2025-10-28 09:46:13.457,28/10/2025,"09:46",,TV CAMARA
2061614,4,Anexo IV - A,2025-10-28 09:45:09.243,28/10/2025,"09:45",,Dep. Giovani Cherini- Anexo: 3 Gabinete: 872
2061615,2,Anexo II - A,2025-10-28 09:45:16.387,28/10/2025,"09:45",7,Plenário 7
2061616,3,Anexo III,2025-10-28 09:45:17.423,28/10/2025,"09:45",20,Restaurante
2061617,4,Anexo IV - A,2025-10-28 09:45:27.283,28/10/2025,"09:45",,Dep. Magda Mofatto- Anexo: 4 Gabinete: 934
2061618,5,Chapelaria,2025-10-28 09:45:29.430,28/10/2025,"09:45",,Dep. Gilson Marques- Anexo: 4 Gabinete: 431
2061619,2,Anexo II - A,2025-10-28 09:45:41.033,28/10/2025,"09:45",10,Plenário 10
2061608,4,Anexo IV - A,2025-10-28 09:44:33.767,28/10/2025,"09:44",,Dep. Sanderson- Anexo: 4 Gabinete: 354
2061609,4,Anexo IV - A,2025-10-28 09:44:38.460,28/10/2025,"09:44",,Dep. Magda Mofatto- Anexo: 4 Gabinete: 934
2061610,2,Anexo II - A,2025-10-28 09:44:41.383,28/10/2025,"09:44",10,Plenário 10
2061611,3,Anexo III,2025-10-28 09:44:45.840,28/10/2025,"09:44",,Dep. Bacelar- Anexo: 3 Gabinete: 783
2061612,5,Chapelaria,2025-10-28 09:44:47.560,28/10/2025,"09:44",,Dep. Gilson Marques- Anexo: 4 Gabinete: 431
2061613,4,Anexo IV - A,2025-10-28 09:44:57.873,28/10/2025,"09:44",,Dep. Diego Coronel- Anexo: 4 Gabinete: 754
2061602,2,Anexo II - A,2025-10-28 09:44:03.547,28/10/2025,"09:44",7,Plenário 7
2061603,4,Anexo IV - A,2025-10-28 09:44:08.317,28/10/2025,"09:44",,Dep. Airton Faleiro- Anexo: 4 Gabinete: 327
2061604,2,Anexo II - A,2025-10-28 09:44:19.427,28/10/2025,"09:44",,COMISSOES
2061605,4,Anexo IV - A,2025-10-28 09:44:24.457,28/10/2025,"09:44",,Dep. Sanderson- Anexo: 4 Gabinete: 354
2061606,2,Anexo II - A,2025-10-28 09:44:26.747,28/10/2025,"09:44",7,Plenário 7
2061607,5,Chapelaria,2025-10-28 09:44:29.907,28/10/2025,"09:44",,Dep. Gilson Marques- Anexo: 4 Gabinete: 431
2061596,4,Anexo IV - A,2025-10-28 09:43:31.343,28/10/2025,"09:43",,Dep. Maria do Rosário- Anexo: 4 Gabinete: 312
2061597,1,Anexo I,2025-10-28 09:43:50.177,28/10/2025,"09:43",29,Salão Verde
2061598,4,Anexo IV - A,2025-10-28 09:43:51.187,28/10/2025,"09:43",,Dep. Juninho do Pneu- Anexo: 4 Gabinete: 641
2061599,4,Anexo IV - A,2025-10-28 09:43:54.143,28/10/2025,"09:43",,Dep. Murillo Gouvea- Anexo: 4 Gabinete: 631
2061600,5,Chapelaria,2025-10-28 09:43:55.780,28/10/2025,"09:43",,Dep. Gilson Marques- Anexo: 4 Gabinete: 431
2061601,4,Anexo IV - A,2025-10-28 09:43:59.573,28/10/2025,"09:43",,Dep. Ivoneide Caetano- Anexo: 4 Gabinete: 224
2061590,4,Anexo IV - A,2025-10-28 09:42:59.707,28/10/2025,"09:42",,Dep. Afonso Motta- Anexo: 4 Gabinete: 528
2061591,2,Anexo II - A,2025-10-28 09:43:01.840,28/10/2025,"09:43",10,Plenário 10
2061592,2,Anexo II - A,2025-10-28 09:43:03.777,28/10/2025,"09:43",11,Plenário 11
2061593,5,Chapelaria,2025-10-28 09:43:19.617,28/10/2025,"09:43",,Dep. Gilson Marques- Anexo: 4 Gabinete: 431
2061594,4,Anexo IV - A,2025-10-28 09:43:20.697,28/10/2025,"09:43",,Dep. Murillo Gouvea- Anexo: 4 Gabinete: 631
2061595,8,Anexo IV - G,2025-10-28 09:43:29.410,28/10/2025,"09:43",,Dep. Júlio Cesar- Anexo: 4 Gabinete: 944
2061584,5,Chapelaria,2025-10-28 09:42:29.367,28/10/2025,"09:42",,Dep. Gilson Marques- Anexo: 4 Gabinete: 431
2061585,4,Anexo IV - A,2025-10-28 09:42:30.313,28/10/2025,"09:42",,Dep. Pompeo de Mattos- Anexo: 4 Gabinete: 704
2061586,5,Chapelaria,2025-10-28 09:42:50.017,28/10/2025,"09:42",,Dep. Gilson Marques- Anexo: 4 Gabinete: 431
2061587,1,Anexo I,2025-10-28 09:42:51.097,28/10/2025,"09:42",,Sindilegis
2061588,4,Anexo IV - A,2025-10-28 09:42:52.510,28/10/2025,"09:42",,Dep. Maria do Rosário- Anexo: 4 Gabinete: 312
2061589,2,Anexo II - A,2025-10-28 09:42:54.940,28/10/2025,"09:42",10,Plenário 10
2061577,2,Anexo II - A,2025-10-28 09:41:18.790,28/10/2025,"09:41",1,Plenário 1
2061578,2,Anexo II - A,2025-10-28 09:41:30.173,28/10/2025,"09:41",8,Plenário 8
2061579,2,Anexo II - A,2025-10-28 09:41:52.700,28/10/2025,"09:41",1,Plenário 1
2061581,2,Anexo II - A,2025-10-28 09:42:03.313,28/10/2025,"09:42",18,Auditório Nereu Ramos
2061582,5,Chapelaria,2025-10-28 09:42:15.517,28/10/2025,"09:42",,Dep. Gilson Marques- Anexo: 4 Gabinete: 431
2061583,4,Anexo IV - A,2025-10-28 09:42:15.983,28/10/2025,"09:42",,Dep. Pompeo de Mattos- Anexo: 4 Gabinete: 704
2061571,3,Anexo III,2025-10-28 09:40:45.810,28/10/2025,"09:40",66,DAS
2061572,2,Anexo II - A,2025-10-28 09:40:49.863,28/10/2025,"09:40",11,Plenário 11
2061573,1,Anexo I,2025-10-28 09:40:52.697,28/10/2025,"09:40",,Sindilegis
2061574,5,Chapelaria,2025-10-28 09:40:55.330,28/10/2025,"09:40",,Dep. Gilson Marques- Anexo: 4 Gabinete: 431
2061575,2,Anexo II - A,2025-10-28 09:41:00.247,28/10/2025,"09:41",1,Plenário 1
2061576,2,Anexo II - A,2025-10-28 09:41:06.193,28/10/2025,"09:41",10,Plenário 10
2061564,3,Anexo III,2025-10-28 09:39:53.270,28/10/2025,"09:39",,Dep. Dr. Francisco- Anexo: 4 Gabinete: 909
2061565,2,Anexo II - A,2025-10-28 09:39:53.720,28/10/2025,"09:39",7,Plenário 7
2061566,8,Anexo IV - G,2025-10-28 09:40:01.673,28/10/2025,"09:40",,Dep. Julio Cesar Ribeiro- Anexo: 4 Gabinete: 328
2061567,2,Anexo II - A,2025-10-28 09:40:08.557,28/10/2025,"09:40",9,Plenário 9
2061568,3,Anexo III,2025-10-28 09:40:12.173,28/10/2025,"09:40",,comite de imprensa 
2061570,2,Anexo II - A,2025-10-28 09:40:19.053,28/10/2025,"09:40",18,Auditório Nereu Ramos
2061558,4,Anexo IV - A,2025-10-28 09:38:51.107,28/10/2025,"09:38",,Dep. Erika Kokay- Anexo: 4 Gabinete: 203
2061559,3,Anexo III,2025-10-28 09:39:09.370,28/10/2025,"09:39",,Dep. Daniel Agrobom- Anexo: 3 Gabinete: 572
2061560,2,Anexo II - A,2025-10-28 09:39:16.203,28/10/2025,"09:39",1,Plenário 1
2061561,8,Anexo IV - G,2025-10-28 09:39:33.470,28/10/2025,"09:39",,Dep. Julio Cesar Ribeiro- Anexo: 4 Gabinete: 328
2061562,3,Anexo III,2025-10-28 09:39:40.053,28/10/2025,"09:39",,Dep. Daniel Agrobom- Anexo: 3 Gabinete: 572
2061563,2,Anexo II - A,2025-10-28 09:39:42.090,28/10/2025,"09:39",9,Plenário 9
2061552,2,Anexo II - A,2025-10-28 09:37:59.617,28/10/2025,"09:37",19,Biblioteca - CEDI
2061553,2,Anexo II - A,2025-10-28 09:38:00.607,28/10/2025,"09:38",18,Auditório Nereu Ramos
2061554,3,Anexo III,2025-10-28 09:38:07.167,28/10/2025,"09:38",,Dep. Antonio Brito- Anexo: 3 Gabinete: 985
2061555,2,Anexo II - A,2025-10-28 09:38:16.417,28/10/2025,"09:38",14,Plenário 14
2061556,8,Anexo IV - G,2025-10-28 09:38:26.023,28/10/2025,"09:38",,Dep. Julio Cesar Ribeiro- Anexo: 4 Gabinete: 328
2061557,3,Anexo III,2025-10-28 09:38:50.627,28/10/2025,"09:38",,Dep. Daniel Agrobom- Anexo: 3 Gabinete: 572
2061545,4,Anexo IV - A,2025-10-28 09:36:35.680,28/10/2025,"09:36",49,Auditório Freitas Nobre
2061546,5,Chapelaria,2025-10-28 09:36:39.543,28/10/2025,"09:36",,Dep. Gilson Marques- Anexo: 4 Gabinete: 431
2061547,2,Anexo II - A,2025-10-28 09:36:46.463,28/10/2025,"09:36",13,Plenário 13
2061548,3,Anexo III,2025-10-28 09:36:50.407,28/10/2025,"09:36",1,Plenário 1
2061550,1,Anexo I,2025-10-28 09:37:29.763,28/10/2025,"09:37",,Depes
2061551,4,Anexo IV - A,2025-10-28 09:37:52.110,28/10/2025,"09:37",,Dep. Rodrigo Estacho- Anexo: 4 Gabinete: 454
2061539,5,Chapelaria,2025-10-28 09:35:41.360,28/10/2025,"09:35",,Dep. Gilson Marques- Anexo: 4 Gabinete: 431
2061540,8,Anexo IV - G,2025-10-28 09:35:44.063,28/10/2025,"09:35",,Dep. Gervásio Maia- Anexo: 4 Gabinete: 308
2061541,4,Anexo IV - A,2025-10-28 09:35:49.193,28/10/2025,"09:35",,Dep. Covatti Filho- Anexo: 4 Gabinete: 228
2061542,4,Anexo IV - A,2025-10-28 09:36:12.787,28/10/2025,"09:36",49,Auditório Freitas Nobre
2061543,5,Chapelaria,2025-10-28 09:36:30.977,28/10/2025,"09:36",,Dep. Gilson Marques- Anexo: 4 Gabinete: 431
2061544,4,Anexo IV - A,2025-10-28 09:36:33.260,28/10/2025,"09:36",49,Auditório Freitas Nobre
2061533,4,Anexo IV - A,2025-10-28 09:35:17.357,28/10/2025,"09:35",,Dep. Benes Leocádio- Anexo: 4 Gabinete: 724
2061534,2,Anexo II - A,2025-10-28 09:35:22.347,28/10/2025,"09:35",9,Plenário 9
2061535,2,Anexo II - A,2025-10-28 09:35:23.680,28/10/2025,"09:35",1,Plenário 1
2061536,5,Chapelaria,2025-10-28 09:35:24.667,28/10/2025,"09:35",,Dep. Gilson Marques- Anexo: 4 Gabinete: 431
2061537,2,Anexo II - A,2025-10-28 09:35:30.107,28/10/2025,"09:35",9,Plenário 9
2061538,4,Anexo IV - A,2025-10-28 09:35:35.700,28/10/2025,"09:35",,Dep. Fausto Pinato- Anexo: 4 Gabinete: 562
2061527,2,Anexo II - A,2025-10-28 09:34:53.037,28/10/2025,"09:34",1,Plenário 1
2061528,4,Anexo IV - A,2025-10-28 09:35:04.023,28/10/2025,"09:35",,Dep. Covatti Filho- Anexo: 4 Gabinete: 228
2061529,4,Anexo IV - A,2025-10-28 09:35:05.307,28/10/2025,"09:35",,Dep. Benes Leocádio- Anexo: 4 Gabinete: 724
2061530,3,Anexo III,2025-10-28 09:35:11.190,28/10/2025,"09:35",7,Plenário 7
2061531,8,Anexo IV - G,2025-10-28 09:35:13.247,28/10/2025,"09:35",,Dep. Aluisio Mendes- Anexo: 4 Gabinete: 931
2061532,1,Anexo I,2025-10-28 09:35:16.813,28/10/2025,"09:35",,Obra Subsolo
2061521,1,Anexo I,2025-10-28 09:34:20.280,28/10/2025,"09:34",,Obra Subsolo
2061522,4,Anexo IV - A,2025-10-28 09:34:28.013,28/10/2025,"09:34",,Dep. Toninho Wandscheer- Anexo: 4 Gabinete: 902
2061523,4,Anexo IV - A,2025-10-28 09:34:34.450,28/10/2025,"09:34",,Dep. Benes Leocádio- Anexo: 4 Gabinete: 724
2061524,5,Chapelaria,2025-10-28 09:34:38.987,28/10/2025,"09:34",,Dep. Gilson Marques- Anexo: 4 Gabinete: 431
2061525,1,Anexo I,2025-10-28 09:34:40.903,28/10/2025,"09:34",,Obra Subsolo
2061526,8,Anexo IV - G,2025-10-28 09:34:47.827,28/10/2025,"09:34",,Dep. Aluisio Mendes- Anexo: 4 Gabinete: 931
2061514,2,Anexo II - A,2025-10-28 09:33:50.310,28/10/2025,"09:33",18,Auditório Nereu Ramos
2061515,1,Anexo I,2025-10-28 09:33:53.567,28/10/2025,"09:33",,Obra subsolo
2061516,4,Anexo IV - A,2025-10-28 09:33:56.893,28/10/2025,"09:33",,Dep. André Figueiredo- Anexo: 4 Gabinete: 940
2061517,4,Anexo IV - A,2025-10-28 09:33:56.970,28/10/2025,"09:33",,Dep. André Figueiredo- Anexo: 4 Gabinete: 940
2061518,8,Anexo IV - G,2025-10-28 09:33:57.310,28/10/2025,"09:33",,Dep. Pompeo de Mattos- Anexo: 4 Gabinete: 704
2061519,4,Anexo IV - A,2025-10-28 09:34:00.330,28/10/2025,"09:34",,Dep. André Figueiredo- Anexo: 4 Gabinete: 940
2061508,2,Anexo II - A,2025-10-28 09:33:10.037,28/10/2025,"09:33",67,Espaço Mário Covas
2061509,2,Anexo II - A,2025-10-28 09:33:17.823,28/10/2025,"09:33",9,Plenário 9
2061510,3,Anexo III,2025-10-28 09:33:21.883,28/10/2025,"09:33",,Dep. Aliel Machado- Anexo: 4 Gabinete: 220
2061511,8,Anexo IV - G,2025-10-28 09:33:29.303,28/10/2025,"09:33",,Dep. Paulo Litro- Anexo: 4 Gabinete: 612
2061512,5,Chapelaria,2025-10-28 09:33:39.053,28/10/2025,"09:33",,Dep. Gilson Marques- Anexo: 4 Gabinete: 431
2061513,2,Anexo II - A,2025-10-28 09:33:42.123,28/10/2025,"09:33",7,Plenário 7
2061501,2,Anexo II - A,2025-10-28 09:31:28.293,28/10/2025,"09:31",,LID PSD
2061502,4,Anexo IV - A,2025-10-28 09:31:36.493,28/10/2025,"09:31",,Dep. Arnaldo Jardim- Anexo: 4 Gabinete: 245
2061503,2,Anexo II - A,2025-10-28 09:31:40.800,28/10/2025,"09:31",10,Plenário 10
2061505,4,Anexo IV - A,2025-10-28 09:31:44.683,28/10/2025,"09:31",,Dep. Arnaldo Jardim- Anexo: 4 Gabinete: 245
2061506,4,Anexo IV - A,2025-10-28 09:32:06.977,28/10/2025,"09:32",,Dep. Duarte Jr.- Anexo: 4 Gabinete: 344
2061507,8,Anexo IV - G,2025-10-28 09:32:32.697,28/10/2025,"09:32",,Dep. Paulo Litro- Anexo: 4 Gabinete: 612
2061495,3,Anexo III,2025-10-28 09:30:39.633,28/10/2025,"09:30",2,Plenário 2
2061496,4,Anexo IV - A,2025-10-28 09:30:52.600,28/10/2025,"09:30",,Dep. Arnaldo Jardim- Anexo: 4 Gabinete: 245
2061497,2,Anexo II - A,2025-10-28 09:31:04.940,28/10/2025,"09:31",1,Plenário 1
2061498,2,Anexo II - A,2025-10-28 09:31:07.600,28/10/2025,"09:31",1,Plenário 1
2061499,2,Anexo II - A,2025-10-28 09:31:07.763,28/10/2025,"09:31",10,Plenário 10
2061500,4,Anexo IV - A,2025-10-28 09:31:08.217,28/10/2025,"09:31",,Dep. Arnaldo Jardim- Anexo: 4 Gabinete: 245
2061489,5,Chapelaria,2025-10-28 09:30:06.560,28/10/2025,"09:30",,COMITÊ DE IMPRENSA
2061490,4,Anexo IV - A,2025-10-28 09:30:22.880,28/10/2025,"09:30",25,Restaurante SENAC
2061491,8,Anexo IV - G,2025-10-28 09:30:26.090,28/10/2025,"09:30",,Dep. Ricardo Guidi- Anexo: 4 Gabinete: 407
2061492,4,Anexo IV - A,2025-10-28 09:30:26.463,28/10/2025,"09:30",,Dep. Maurício Carvalho- Anexo: 4 Gabinete: 508
2061493,2,Anexo II - A,2025-10-28 09:30:27.560,28/10/2025,"09:30",,CCTI
2061494,2,Anexo II - A,2025-10-28 09:30:36.110,28/10/2025,"09:30",,BANHEIRO
2061483,4,Anexo IV - A,2025-10-28 09:29:25.640,28/10/2025,"09:29",,Dep. Rafael Prudente- Anexo: 4 Gabinete: 260
